_id,total_spent,invoice_count,AOV
18249,95.34,1,95.34
15022,905.0400000000001,4,226.26000000000002
12412,1226.88,3,408.96000000000004
16657,933.62,4,233.405
13262,200.29,1,200.29
17864,597.5,3,199.16666666666666
12787,463.65999999999997,3,154.5533333333333
16936,262.68,1,262.68
15607,104.76,1,104.76
16866,207.73999999999998,3,69.24666666666666
15350,115.65,1,115.65
15823,-840.76,2,-420.38
14796,7839.51,27,290.3522222222222
17031,380.35,2,190.175
16803,332.3,1,332.3
13516,1389.41,3,463.1366666666667
14163,2445.91,4,611.4775
14744,1088.53,9,120.94777777777777
17837,1560.53,10,156.053
13430,648.6899999999999,4,162.17249999999999
16065,372.09,1,372.09
15219,305.75,1,305.75
15440,383.68,3,127.89333333333333
15620,1524.4,6,254.0666666666667
17042,1044.3799999999999,5,208.87599999999998
13043,471.56999999999994,2,235.78499999999997
18050,74.4,1,74.4
13453,356.98,2,178.49
17698,154.95,1,154.95
14636,609.85,2,304.925
12718,238.25,1,238.25
13411,213.55,1,213.55
16554,641.55,7,91.64999999999999
18257,2265.38,12,188.78166666666667
14755,4965.38,12,413.7816666666667
16680,183.7,1,183.7
14764,250.55,2,125.275
14257,3087.27,6,514.545
12653,2209.85,2,1104.925
17614,390.07,1,390.07
17091,3802.8100000000004,10,380.28100000000006
13672,-71.46,6,-11.909999999999998
12559,536.21,3,178.73666666666668
17584,1227.3000000000002,3,409.1000000000001
12936,1012.9000000000001,5,202.58
12620,1339.4099999999999,3,446.46999999999997
14547,3986.74,9,442.9711111111111
13008,178.46999999999997,2,89.23499999999999
17235,550.06,2,275.03
18129,112.55000000000001,1,112.55000000000001
16337,151.05,1,151.05
14523,241.09,1,241.09
16863,481.35,4,120.3375
14133,590.3399999999999,5,118.06799999999998
13759,659.41,2,329.705
17158,1266.97,3,422.3233333333333
17844,51.56,1,51.56
13047,3079.1,18,171.0611111111111
12931,33462.81,20,1673.1405
17908,243.28,1,243.28
15160,158.16,1,158.16
16761,316.62,1,316.62
13709,6249.11,17,367.5947058823529
12792,400.53999999999996,1,400.53999999999996
16505,777.6,1,777.6
16713,6840.23,21,325.72523809523807
18036,405.62,3,135.20666666666668
16520,1036.62,4,259.155
12406,3280.75,3,1093.5833333333333
13822,632,2,316
17409,771.85,2,385.925
12561,238.85,1,238.85
16593,330.03,3,110.00999999999999
15733,162.3,1,162.3
13756,5145.12,15,343.008
16791,1706.28,8,213.285
14020,642.8,2,321.4
17397,696.41,2,348.205
17193,1674.46,9,186.0511111111111
12450,197.88,2,98.94
13000,534.85,3,178.28333333333333
16851,342.45,3,114.14999999999999
15524,440,1,440
17631,528.33,3,176.11
14967,463.8,1,463.8
14550,765.62,2,382.81
12708,2616.3199999999997,16,163.51999999999998
14105,1260.33,2,630.165
12648,318.05,1,318.05
17861,2059.2,9,228.79999999999998
18281,80.82,1,80.82
12802,412.58,2,206.29
14439,2661.24,1,2661.24
15386,394.14,1,394.14
13270,590,1,590
14385,202.10999999999999,3,67.36999999999999
13953,3515.68,7,502.23999999999995
14167,574.84,4,143.71
12478,680.99,1,680.99
14517,330.45,2,165.225
12355,459.4,1,459.4
14451,662.59,2,331.295
13357,609.95,1,609.95
15089,2420.84,6,403.47333333333336
15763,1048.67,3,349.5566666666667
16050,137.9,1,137.9
15343,364.5,1,364.5
17469,1843.06,6,307.1766666666667
16013,33366.25,54,617.8935185185185
15569,1375.71,5,275.142
16528,244.41,1,244.41
15694,6423.6,15,428.24
16653,1166.9199999999998,3,388.9733333333333
12957,3979.04,12,331.58666666666664
15945,181,1,181
13838,691.73,4,172.9325
15463,126.14,1,126.14
17105,665.78,2,332.89
14438,131.9,1,131.9
12391,460.89,1,460.89
13939,556.75,4,139.1875
16180,10217.48,10,1021.7479999999999
18043,559.51,3,186.50333333333333
16836,251.87,2,125.935
18263,1211.08,4,302.77
12672,225.9,1,225.9
14651,654.6,2,327.3
14871,522.38,4,130.595
14331,462.66,2,231.33
14321,1530.75,5,306.15
14360,2128.23,4,532.0575
15511,909.23,5,181.846
13178,5725.47,11,520.4972727272727
17980,811.45,3,270.48333333333335
13844,361.62,1,361.62
15714,330.88,2,165.44
13032,996.52,3,332.17333333333335
17555,483.26,2,241.63
12498,403.70000000000005,3,134.5666666666667
16266,861.89,7,123.12714285714286
16461,151.42,1,151.42
15484,3563.11,5,712.6220000000001
12435,7829.89,2,3914.945
13532,210.31,1,210.31
13239,329.56,1,329.56
13833,384.8,1,384.8
13345,377.6,2,188.8
15075,773.03,1,773.03
16601,244.8,1,244.8
15392,1515.73,5,303.146
14852,2836.69,6,472.7816666666667
17348,1159.52,5,231.904
14341,2166.38,9,240.7088888888889
16757,106.83000000000001,1,106.83000000000001
13418,5845.44,23,254.14956521739128
13873,381.70000000000005,4,95.42500000000001
16084,436.18,1,436.18
13890,1860.8600000000001,14,132.91857142857143
15957,428.89,1,428.89
14656,291.05,2,145.525
12395,2998.2799999999997,15,199.8853333333333
17724,995.65,4,248.9125
13064,1119.49,4,279.8725
15070,106.2,1,106.2
14418,1937.25,3,645.75
17812,732.16,4,183.04
13719,1041.68,5,208.336
12544,355.7,2,177.85
17920,4204.1,17,247.3
16042,1147.37,7,163.91
13565,240.22,2,120.11
18174,104,1,104
16261,746.83,4,186.7075
16245,1352.3600000000001,5,270.47200000000004
16071,326.24,1,326.24
15299,3787.09,11,344.2809090909091
14408,2606.53,7,372.3614285714286
14622,320.58000000000004,1,320.58000000000004
14970,1592.06,4,398.015
14078,1049.37,6,174.89499999999998
13571,2092.32,12,174.36
14282,3729.34,15,248.62266666666667
12897,216.5,2,108.25
12590,9861.380000000001,3,3287.126666666667
12815,1063.46,2,531.73
17991,93.35000000000001,2,46.675000000000004
15252,740.78,2,370.39
17788,1117.9,2,558.95
14301,632.04,2,316.02
14238,146.85,1,146.85
13513,205.1,1,205.1
14799,157.7,1,157.7
17062,534.47,5,106.894
15708,3329.7200000000003,11,302.7018181818182
12727,3947.7,9,438.6333333333333
17670,205.7,1,205.7
14332,866.3100000000001,3,288.77000000000004
12886,1351.09,3,450.3633333333333
13189,260.68,2,130.34
15799,884.14,3,294.7133333333333
12781,707.72,5,141.544
14910,389.86,7,55.69428571428572
14512,275.28,2,137.64
15734,1339.4500000000003,2,669.7250000000001
16361,896.66,4,224.165
17420,598.83,3,199.61
15677,657.23,1,657.23
13564,647.74,5,129.548
15009,1261.7800000000002,3,420.5933333333334
17217,113.5,1,113.5
18274,0,2,0
12752,4366.78,1,4366.78
14476,215.7,1,215.7
13694,62653.1,60,1044.2183333333332
12602,153.12,1,153.12
12710,1130.5700000000002,4,282.64250000000004
13914,613.95,3,204.65
18097,2692.85,7,384.6928571428571
15582,682.9100000000001,3,227.63666666666668
18112,352.69,2,176.345
13037,881.07,3,293.69
15553,437.23,1,437.23
13963,664.54,4,166.135
17259,603.37,2,301.685
17461,757.46,3,252.48666666666668
18230,2716.6000000000004,10,271.66
15473,1465.2,10,146.52
13350,910.72,3,303.5733333333333
13658,2421.47,7,345.9242857142857
17752,80.64,1,80.64
16358,2024.9500000000003,5,404.99000000000007
14293,1046.56,4,261.64
12374,742.9300000000001,1,742.9300000000001
13892,632.97,4,158.2425
16823,358.38,1,358.38
17672,3106.62,4,776.655
15462,234.6,3,78.2
14044,652.82,4,163.205
16734,650.51,3,216.83666666666667
17254,272.44,2,136.22
15555,4758.2,20,237.91
12701,797.71,2,398.855
15034,4277.66,11,388.8781818181818
16618,2630.64,6,438.44
18217,621.75,2,310.875
12743,546.4300000000001,2,273.21500000000003
15049,121.17000000000002,1,121.17000000000002
14300,43.2,1,43.2
16709,3029.87,5,605.9739999999999
17188,2275.58,9,252.8422222222222
13732,491.86,1,491.86
16743,2191.84,8,273.98
17634,2361.97,9,262.44111111111107
16454,-8.15,3,-2.716666666666667
14147,468.40000000000003,3,156.13333333333335
16950,1178.56,3,392.8533333333333
15491,3090.85,7,441.55
17692,733.44,5,146.68800000000002
13955,322.96,2,161.48
17967,123.07,1,123.07
13884,781.3000000000001,6,130.21666666666667
12373,364.6,1,364.6
13425,1624.21,3,541.4033333333333
13851,2651.46,3,883.82
17526,706.7,8,88.3375
13476,1092.77,4,273.1925
18265,801.51,2,400.755
15530,1502.35,4,375.5875
16353,6675.71,23,290.24826086956523
16278,537.83,3,179.27666666666667
13426,3550.7000000000003,12,295.8916666666667
12909,2128.83,8,266.10375
14259,120,1,120
15626,675.8,2,337.9
14245,1677.48,5,335.496
16175,1037.59,4,259.3975
14659,2456.53,12,204.71083333333334
15216,96.6,1,96.6
15163,304.47,2,152.235
13385,534.57,1,534.57
14875,1448.72,5,289.744
14660,285.74,2,142.87
14741,1400.3400000000001,6,233.39000000000001
13188,114.60000000000001,1,114.60000000000001
14731,380.02,3,126.67333333333333
15346,252.42000000000002,1,252.42000000000002
14554,2381.04,4,595.26
14487,1183.58,7,169.08285714285714
15641,1887.2,4,471.8
16735,2269.21,7,324.17285714285714
17330,363.9,2,181.95
12821,92.72,1,92.72
16841,1774.62,7,253.51714285714283
14498,1957.32,5,391.464
13636,941.62,6,156.93666666666667
17715,326.4,1,326.4
17331,175.2,1,175.2
13778,178.7,1,178.7
12423,1849.1100000000001,9,205.45666666666668
18081,343.45000000000005,3,114.48333333333335
12827,430.15,3,143.38333333333333
16892,496.84,7,70.97714285714285
15837,391.98,1,391.98
15522,398.84,2,199.42
14055,725.6400000000001,1,725.6400000000001
17624,843.48,2,421.74
13434,534.24,2,267.12
13922,172.25,1,172.25
13340,10736.48,7,1533.782857142857
16227,308.32000000000005,2,154.16000000000003
13682,59.5,1,59.5
13170,116.00999999999999,1,116.00999999999999
18082,703.37,1,703.37
16440,3640.67,5,728.134
15449,971.22,5,194.244
12593,418.1,3,139.36666666666667
14403,1426.31,5,285.262
12386,401.9,2,200.95
15042,135.93,1,135.93
16796,305.62,1,305.62
15426,1429.9,7,204.27142857142857
15706,1001.81,7,143.1157142857143
17988,191.17000000000002,8,23.896250000000002
16431,642.81,3,214.26999999999998
15458,161.64,1,161.64
12855,38.1,1,38.1
16215,242.35,1,242.35
15716,1118.81,4,279.7025
14148,157.2,1,157.2
14740,1423.21,4,355.8025
15150,5303.97,11,482.1790909090909
17340,11891.18,16,743.19875
12520,2582.5099999999998,6,430.4183333333333
17346,2611.58,16,163.22375
15220,1758.92,7,251.27428571428572
17768,2273.1800000000003,3,757.7266666666668
14239,2323.5,13,178.73076923076923
14099,3092.9700000000003,12,257.7475
16623,129.45000000000002,1,129.45000000000002
14974,114.39,1,114.39
13869,3104.95,4,776.2375
17911,366.23,1,366.23
13548,682.41,2,341.205
16174,1009.55,3,336.51666666666665
13295,197.95000000000002,2,98.97500000000001
14629,939.21,3,313.07
13492,1269.8400000000001,3,423.28000000000003
15122,1612.13,6,268.68833333333333
17398,653.38,3,217.79333333333332
17564,454.01,3,151.33666666666667
17858,5155.66,12,429.6383333333333
14555,324.14,2,162.07
13207,250.26000000000005,2,125.13000000000002
16150,1906.07,10,190.607
14315,2456.98,7,350.9971428571429
14737,1164.55,3,388.18333333333334
17496,271.05,1,271.05
16825,775.1800000000001,2,387.59000000000003
17157,306.55,3,102.18333333333334
16715,301.71999999999997,1,301.71999999999997
15153,329.25,1,329.25
18015,120.03,1,120.03
17155,251.7,2,125.85
13368,623.4,2,311.7
13911,2580.91,9,286.7677777777778
16398,1631.15,4,407.7875
15952,806.57,4,201.6425
15181,680.28,5,136.05599999999998
16479,300.83000000000004,2,150.41500000000002
17029,716,2,358
15074,748.87,1,748.87
14359,882.5799999999999,6,147.09666666666666
15478,1441.42,2,720.71
15488,91.32000000000001,1,91.32000000000001
15704,2293.62,4,573.405
15654,922.53,2,461.265
17525,422.70000000000005,1,422.70000000000005
12379,850.29,3,283.43
14569,227.39,1,227.39
13292,578.94,2,289.47
16321,230.7,7,32.957142857142856
13458,9537.92,22,433.5418181818182
16624,810.5699999999999,2,405.28499999999997
12837,134.1,1,134.1
16033,8727.61,27,323.24481481481484
16830,325.91,1,325.91
12980,7092.06,12,591.005
16688,1260.86,4,315.215
13127,259.17,1,259.17
17629,1784.12,9,198.23555555555555
16614,506.19,1,506.19
14850,278.15,2,139.075
15590,-30.19,1,-30.19
12680,862.81,4,215.7025
15149,520.8000000000001,1,520.8000000000001
14657,838.27,5,167.654
18219,2019.77,11,183.61545454545455
17387,784.11,2,392.055
12820,942.34,4,235.585
12613,3218.98,6,536.4966666666667
17934,704.25,2,352.125
17940,1983.5800000000002,14,141.68428571428572
16217,259.39,4,64.8475
14494,139.56,1,139.56
12826,1468.1200000000001,8,183.51500000000001
12596,618.27,2,309.135
17552,909.96,6,151.66
12464,1212.05,8,151.50625
16230,542.03,2,271.015
15624,588.13,4,147.0325
15010,308.94,1,308.94
16485,363.65,1,363.65
15368,446.94000000000005,1,446.94000000000005
16458,3482.7400000000002,18,193.48555555555558
17468,137,2,68.5
13769,2771.87,16,173.241875
13584,142.4,1,142.4
17427,100.8,1,100.8
17376,203.2,2,101.6
18088,167.67000000000002,1,167.67000000000002
13940,839.14,4,209.785
16357,658.88,3,219.62666666666667
13745,291.54,2,145.77
15550,575.63,4,143.9075
18180,1843.75,6,307.2916666666667
17229,318.76,2,159.38
12657,1152.06,5,230.41199999999998
14798,173.74,3,57.913333333333334
15158,401.40000000000003,1,401.40000000000003
16779,10454.050000000001,28,373.35892857142863
14570,218.06,2,109.03
16639,1169.38,4,292.345
17604,309.36,2,154.68
14987,326.4,2,163.2
15572,2552.86,7,364.69428571428574
12928,2062.7000000000003,5,412.5400000000001
17323,908.99,9,100.99888888888889
17652,4737.13,18,263.1738888888889
17385,261.11,1,261.11
15104,1002.54,3,334.18
14592,570.46,3,190.15333333333334
18126,206.83,1,206.83
13169,712.8800000000001,2,356.44000000000005
15670,173.05,1,173.05
13332,350.9,1,350.9
14947,290.82,2,145.41
14165,122.53999999999999,1,122.53999999999999
13198,3384.09,8,423.01125
17893,112.25,1,112.25
13355,674.7,1,674.7
17291,550.8000000000001,1,550.8000000000001
14155,118.75,1,118.75
17341,781.36,3,260.4533333333333
13224,2150.85,3,716.9499999999999
15032,4464.1,5,892.82
16667,570.13,2,285.065
16048,243.69000000000003,3,81.23
15045,633.66,3,211.22
16995,-1.25,1,-1.25
13263,7454.07,35,212.97342857142857
18110,206.05,2,103.025
17299,669.11,4,167.2775
12424,1760.96,2,880.48
17957,111.68,1,111.68
15035,252.73000000000002,1,252.73000000000002
14388,3172.04,10,317.204
13016,789.89,3,263.2966666666667
14965,599,2,299.5
12524,4485.72,8,560.715
15051,1391.61,3,463.86999999999995
13362,3085.4900000000002,5,617.0980000000001
14911,132572.62,248,534.5670161290323
16971,232.20999999999998,2,116.10499999999999
13867,1015.29,3,338.43
12512,138.03,2,69.015
16147,375,1,375
16079,1352,3,450.6666666666667
18121,673.1,2,336.55
13508,110.97,1,110.97
15551,436.06,1,436.06
15756,532.96,4,133.24
12750,275.88,1,275.88
14481,636.51,2,318.255
14862,841.2,2,420.6
17321,700.86,2,350.43
16345,575.41,1,575.41
12922,405.38,1,405.38
17419,4200.97,14,300.06928571428574
12791,192.60000000000002,1,192.60000000000002
12480,3281.63,4,820.4075
13828,209.49,1,209.49
14452,264.44,2,132.22
15805,5452.17,20,272.6085
17181,239.92000000000002,2,119.96000000000001
17730,5288.83,15,352.58866666666665
18133,715.4999999999999,2,357.74999999999994
17679,1992.1100000000001,2,996.0550000000001
17618,971.5799999999999,3,323.85999999999996
17298,498.42,2,249.21
17848,901.1999999999999,9,100.13333333333333
12588,214.89999999999998,1,214.89999999999998
17313,2288.13,2,1144.065
16024,251.24,1,251.24
16679,129.75,1,129.75
13703,99.5,1,99.5
14289,911.26,6,151.87666666666667
16780,425.19,2,212.595
16295,1328.55,4,332.1375
17571,1498.51,4,374.6275
17793,323.04,1,323.04
15356,2766.5,10,276.65
17515,639.02,4,159.755
15754,455.67,4,113.9175
14162,289.36,2,144.68
17593,3911.56,6,651.9266666666666
13370,721.32,2,360.66
16877,853.72,6,142.28666666666666
16282,168.3,1,168.3
18210,2621.38,6,436.8966666666667
15146,1313.66,3,437.8866666666667
16842,1260.44,4,315.11
13249,711.4100000000001,3,237.13666666666668
17189,384.4,2,192.2
16426,1908.25,10,190.825
14640,2042.15,8,255.26875
13107,1524.07,5,304.81399999999996
14243,2535.88,14,181.1342857142857
12584,1893.95,18,105.21944444444445
12753,21024.01,11,1911.2736363636361
14723,1158.3,6,193.04999999999998
16049,1111.79,3,370.59666666666664
13726,1079.66,2,539.83
14642,96.12,1,96.12
16179,215.83,1,215.83
16813,1692.98,10,169.298
12504,114,4,28.5
18141,-35.400000000000006,1,-35.400000000000006
12539,3852.5,5,770.5
16025,439.65999999999997,1,439.65999999999997
16037,855.02,3,285.00666666666666
16108,816.1,2,408.05
16693,482.01,2,241.005
18084,87.52999999999999,2,43.76499999999999
16250,389.44,2,194.72
14323,574.26,4,143.565
16258,5203.51,5,1040.702
17166,189.49,3,63.163333333333334
13967,80.7,1,80.7
14191,4660.01,14,332.85785714285714
16980,1078.96,2,539.48
17797,780.4300000000001,3,260.1433333333334
17787,1865.19,4,466.2975
17097,937.9200000000001,9,104.21333333333334
14553,859.27,5,171.85399999999998
14016,4328.46,5,865.692
12350,334.4,1,334.4
17863,3160,6,526.6666666666666
15725,415.25,1,415.25
15121,457.71999999999997,2,228.85999999999999
17585,1133.0700000000002,4,283.26750000000004
13685,3119.44,7,445.63428571428574
15318,312.62,1,312.62
14173,450.84000000000003,4,112.71000000000001
15184,406.76,2,203.38
17290,525.24,2,262.62
12643,3344.64,6,557.4399999999999
13185,71.4,1,71.4
12497,1043.1,1,1043.1
12818,1517.8799999999999,2,758.9399999999999
13792,195.55,2,97.775
13339,860.12,1,860.12
13402,621.23,2,310.615
16447,259.01,1,259.01
13927,348.99,1,348.99
15014,260.16999999999996,2,130.08499999999998
14381,202.68,1,202.68
14462,1965.9,15,131.06
14805,554.65,4,138.6625
16880,1519.08,7,217.01142857142855
13103,243.94,1,243.94
12729,453.01,1,453.01
17759,834.99,3,278.33
17230,3466.67,11,315.1518181818182
16602,494.73,2,247.365
12670,2986.1499999999996,6,497.6916666666666
17128,157.09,1,157.09
17680,184.4,1,184.4
16244,1522.75,2,761.375
15066,760.59,2,380.295
15947,1708.24,1,1708.24
15910,1232.18,8,154.0225
15556,279.77,1,279.77
17597,2044.3700000000001,1,2044.3700000000001
17394,203.86999999999998,1,203.86999999999998
15103,703.36,2,351.68
13011,50.550000000000004,1,50.550000000000004
15621,1158.77,6,193.12833333333333
15236,321.05,1,321.05
16817,1446.95,13,111.30384615384615
17144,984.5699999999999,2,492.28499999999997
16546,-95.93,3,-31.97666666666667
15720,598.73,1,598.73
12764,1693.88,1,1693.88
16011,3362.71,16,210.169375
15450,429.84,1,429.84
12872,599.97,2,299.985
16756,239.4,1,239.4
14549,289.24,1,289.24
13690,172.25,1,172.25
17183,3286.91,8,410.86375
17446,120.9,2,60.45
17198,692.22,3,230.74
12494,1139.3500000000001,13,87.6423076923077
15078,9623.35,38,253.24605263157895
16429,284.55,1,284.55
17879,178.51999999999998,1,178.51999999999998
12365,320.69,3,106.89666666666666
16816,417.06000000000006,4,104.26500000000001
13060,307.53,1,307.53
13727,333.48,2,166.74
12912,1662.3,5,332.46
16513,874.59,4,218.6475
15787,948.0500000000001,3,316.0166666666667
14031,14634.64,23,636.2886956521739
15271,2485.8199999999997,16,155.36374999999998
12879,552.5699999999999,4,138.14249999999998
15983,1475.02,4,368.755
16914,208.46,1,208.46
16523,9295.67,28,331.98821428571426
17874,658.26,7,94.03714285714285
14051,15477.34,26,595.2823076923077
15592,388.58,1,388.58
14601,213.96,1,213.96
17350,1256.19,5,251.238
16569,124.2,1,124.2
15232,612.06,2,306.03
13199,9803.960000000001,39,251.38358974358977
18144,2888.75,12,240.72916666666666
16574,451.44,1,451.44
12433,13375.869999999999,7,1910.8385714285712
14085,4435.79,19,233.46263157894737
17080,285.5,3,95.16666666666667
16374,473.03000000000003,2,236.51500000000001
12510,982.5699999999999,2,491.28499999999997
12509,176.5,1,176.5
13075,919.61,1,919.61
16873,7066.3099999999995,10,706.631
17860,252.8,1,252.8
15965,845.64,4,211.41
15199,1268.6999999999998,4,317.17499999999995
15083,88.2,1,88.2
17556,157.9,1,157.9
14585,157.05,1,157.05
16812,479.35,1,479.35
14109,80.19999999999999,2,40.099999999999994
15895,179.17,1,179.17
14880,706.19,3,235.39666666666668
13040,676.99,2,338.495
14537,355.56,1,355.56
17203,3563.85,6,593.975
15937,145.35,1,145.35
12766,6989.63,7,998.5185714285715
13589,379.65,2,189.825
15658,958.9000000000001,8,119.86250000000001
13089,57385.88,118,486.3210169491525
16638,1676.47,11,152.40636363636364
16438,798.35,5,159.67000000000002
15394,2183.54,4,545.885
16488,492.20000000000005,4,123.05000000000001
14934,1888.84,3,629.6133333333333
16493,1329.66,6,221.61
14700,2235.2999999999997,3,745.0999999999999
17317,2524.02,5,504.804
18096,911.15,3,303.71666666666664
17828,1599.97,9,177.77444444444444
15576,940.6700000000001,1,940.6700000000001
15768,581.83,4,145.4575
14037,147.2,2,73.6
13352,389.28,2,194.64
15258,623.16,2,311.58
16208,664.26,2,332.13
18094,3017.3,7,431.04285714285714
13494,316.26000000000005,1,316.26000000000005
15397,94,1,94
16509,363.7,1,363.7
17349,110.75,1,110.75
16627,322.8,1,322.8
12456,3153.8900000000003,4,788.4725000000001
13267,4404.44,27,163.1274074074074
16241,2607.87,13,200.6053846153846
18086,101.34,1,101.34
16739,312.55,2,156.275
15316,165,1,165
16670,4022.46,17,236.61529411764707
12409,11056.93,7,1579.5614285714287
16552,379.7300000000001,2,189.86500000000004
17361,488.2,3,162.73333333333332
17929,834.5,5,166.9
16947,406.48,1,406.48
17651,3886.67,14,277.6192857142857
16140,703.77,4,175.9425
13803,277.07,1,277.07
12598,3002.68,9,333.63111111111107
13642,354.8,1,354.8
16072,584.32,1,584.32
12548,95.19999999999999,1,95.19999999999999
17846,2033.1,1,2033.1
13319,10664.34,36,296.2316666666667
14777,-17.45,2,-8.725
15133,982.42,3,327.4733333333333
18205,517.36,2,258.68
13699,308.58000000000004,1,308.58000000000004
14627,-21.85,1,-21.85
14860,168.62,2,84.31
17267,317.62,2,158.81
13218,62.63999999999999,1,62.63999999999999
15903,5126.34,8,640.7925
14887,1862,1,1862
12734,110.39999999999999,1,110.39999999999999
16385,555.8900000000001,3,185.2966666666667
16229,1010.5999999999999,2,505.29999999999995
18108,264.65,2,132.325
17079,118.80000000000001,1,118.80000000000001
17924,2894.33,13,222.64076923076922
15289,935.1,4,233.775
14714,160.19,1,160.19
13874,540.45,1,540.45
12626,6388.35,13,491.4115384615385
15587,913.68,4,228.42
15568,758.2900000000001,3,252.76333333333335
15769,51823.72,29,1787.024827586207
15719,5043.96,14,360.28285714285715
15973,99.77,3,33.25666666666667
13420,140.35,4,35.0875
15804,3848.55,19,202.55526315789476
14140,920.05,3,306.68333333333334
13499,1146.96,7,163.85142857142858
16571,1285.22,5,257.044
15182,622.85,2,311.425
14727,268.58,1,268.58
15545,292.72,2,146.36
13858,216.17,1,216.17
13815,4014.91,5,802.982
13603,164.34,1,164.34
12667,620.13,1,620.13
15585,455.3,1,455.3
13225,6083.04,8,760.38
16532,6748.8,3,2249.6
12609,1126.85,3,375.6166666666666
17139,10585.57,15,705.7046666666666
17227,939.32,6,156.55333333333334
16078,79.2,1,79.2
14126,643.6300000000001,4,160.90750000000003
14241,213.70000000000002,1,213.70000000000002
13950,728.56,5,145.712
12769,1143.6,1,1143.6
17041,1065.77,4,266.4425
13099,207.35999999999999,1,207.35999999999999
16433,184.26,1,184.26
13979,869.87,1,869.87
13618,177.34,1,177.34
13737,339.59999999999997,1,339.59999999999997
17506,294.28999999999996,2,147.14499999999998
14406,156.75,1,156.75
16723,589.15,2,294.575
17046,642.02,1,642.02
16719,1773.92,8,221.74
15297,635.0400000000001,4,158.76000000000002
15861,3000.36,9,333.37333333333333
12847,871.54,1,871.54
17122,138.32,1,138.32
16474,1811.47,11,164.67909090909092
14129,1123.8600000000001,5,224.77200000000002
13248,465.67999999999995,2,232.83999999999997
15063,370.79999999999995,1,370.79999999999995
13468,5656.75,41,137.96951219512195
17966,1098.43,5,219.686
13959,598.2,3,199.4
12829,253.05,3,84.35000000000001
16477,2494.46,7,356.3514285714286
16491,731.5,1,731.5
16915,621.6800000000001,6,103.61333333333334
14672,765.55,2,382.775
15164,843.05,3,281.01666666666665
16063,335.32,1,335.32
15705,143.1,1,143.1
14346,1021.5799999999999,2,510.78999999999996
16782,2242.25,19,118.01315789473684
15597,315.71999999999997,2,157.85999999999999
16006,101.4,1,101.4
15713,346.75,3,115.58333333333333
15178,40.5,1,40.5
17736,337.49,4,84.3725
14768,139.50000000000003,3,46.50000000000001
16302,212.82,2,106.41
17648,1789.55,5,357.90999999999997
12516,1312.06,2,656.03
17866,325.7,2,162.85
17038,112.4,1,112.4
17509,6100.74,11,554.6127272727273
16875,2023.47,9,224.83
14185,197.65,1,197.65
14511,1267.4099999999999,6,211.23499999999999
15234,197,1,197
13133,109.80000000000001,2,54.900000000000006
14423,265.2,1,265.2
15722,2181.21,6,363.535
15889,446.87,2,223.435
14856,1311.3799999999999,3,437.1266666666666
13139,5055.79,8,631.97375
14709,4911.14,14,350.7957142857143
15540,213.3,1,213.3
14962,126.7,1,126.7
12991,503.76,2,251.88
12550,964.83,1,964.83
14409,1908.2500000000002,7,272.6071428571429
16139,635.41,3,211.8033333333333
12795,430.48,1,430.48
17138,380.5,1,380.5
17887,111.35,1,111.35
12581,197.71,1,197.71
12375,455.42,3,151.80666666666667
13735,2766.18,8,345.7725
14104,216.20999999999998,2,108.10499999999999
13500,1136.77,4,284.1925
16276,810.6000000000001,1,810.6000000000001
13155,971.76,4,242.94
13865,501.56,4,125.39
14652,114.17999999999999,1,114.17999999999999
17772,182.77,2,91.385
15563,1319.69,7,188.52714285714288
14024,327.7,2,163.85
13485,454.24,1,454.24
13316,5815.49,5,1163.098
16770,744.9000000000001,6,124.15000000000002
15128,1419.54,8,177.4425
16498,86.12,3,28.706666666666667
14098,147.35,1,147.35
17939,99.14,1,99.14
13157,1721.57,5,344.31399999999996
16790,1520.1200000000001,8,190.01500000000001
18172,7490.17,25,299.6068
13467,1083.71,2,541.855
15603,48.480000000000004,1,48.480000000000004
14447,1163.23,5,232.64600000000002
13343,303.93,2,151.965
18142,1014.9,4,253.725
16113,161.38,1,161.38
16171,73.2,1,73.2
15117,1550.1299999999999,6,258.35499999999996
14971,1116.57,3,372.19
13015,3346.2799999999997,5,669.256
16766,1145.6,2,572.8
16942,1894.1100000000001,10,189.411
14424,322.08,1,322.08
14312,1611.59,6,268.5983333333333
13018,7272.75,29,250.7844827586207
14973,1314.45,3,438.15000000000003
13652,1095.08,3,365.02666666666664
13881,16989.52,22,772.2509090909091
13048,1805.91,5,361.182
14457,113.64,1,113.64
17994,629.69,6,104.94833333333334
15325,162.29,1,162.29
16613,618.59,1,618.59
16909,364.14,2,182.07
15758,205.25,1,205.25
12849,1050.8899999999999,2,525.4449999999999
12658,686.05,1,686.05
16531,1244.59,7,177.79857142857142
12949,4143.02,10,414.302
18154,399.18999999999994,2,199.59499999999997
12432,5059.32,5,1011.8639999999999
17051,247.14,1,247.14
17869,428.18,5,85.636
14508,276.41999999999996,2,138.20999999999998
17839,338.8,1,338.8
12507,1258.06,4,314.515
12622,180.1,1,180.1
15134,1387.99,8,173.49875
12654,601.98,5,120.396
17475,194.37,1,194.37
17082,2003.8500000000001,2,1001.9250000000001
13973,264.7,1,264.7
18167,1355.51,6,225.91833333333332
17169,816.88,4,204.22
16170,1880.42,7,268.63142857142856
17279,187.82999999999998,1,187.82999999999998
12574,218.45000000000002,1,218.45000000000002
